Consumer_Key,Affinity_Key,Affinity_Category,Affinity_Subcategory,Affinity_Value,Affinity_Type,Affinity_Score,Affinity_Last_Modified_Date 
reY5SYxR38Af8CqWKhbqalkAWMz4yM4oC8zjJ6mpqmNgwsvPknowQPoaQarN7tta,PPdZaajMWpotSsG7ntnS8vJKagOFJt1U1CAJRgjQYdQSUF0kd98awc4Xitwg4dFk,Sports,Teams,,Calculated,1,2023-02-19T18:50:25
UVTVLlIGJuHd7Vvw5G0GdAfYznZpPYDLZMLB4SE1XFDwylbomaEwlGjt9ye6M7It,Edp8rpJJAbQWMv87fBoozg6IZWTv1PbskIKY9UuwmaBUFMYa9iofWnhO67XVmY5b,Travel,"Countries, Cities and Other Places",,Calculated,10,2023-01-21T18:08:32
LMZuZuu4KBkN00OiPOSbhE2dQtwg0Ha58bF1k21GKWgnYDQ0ntsCcchRfesZtJpX,185VV8ckgsORS6wAkrhbQLcKtVPBrIcMV31OCq1QU0sjzhLHUPjf9WdjFl2YKZkP,Travel,Travel Agencies,,Calculated,5,2023-01-27T20:44:11
SaJPp0ybIFuSVDMrX3ZNu2AhbysM8jEwZ74Sdgd63aEo2W3nQdNgJdGq4ZZdKPiL,6ixdf7EJkmr0KScYNTlEpIcqtF9BNTwAx7Hsc94LBQ3g2WXA2IYjgrvwyELFiTQ0,Travel,Hotels and Apartments,,Calculated,6,2023-01-12T13:44:49
joacgNziC1dAtJHYFzhlbNhYYzTm2ueVzF9xTTkPoj5H5ll1IPrpRiqqOetO6pKy,ccVG7AAG69vl9megyfVmr8SXzikUJgXHel9x4R5KjBG3P5jA03hJgM1aabyOwsgd,Shopping,"Discounts, Promotions and Coupons",,Calculated,10,2022-12-01T10:55:09
fdhnYe2TyL6GzBYRCDDUid0nR7WkGK3BtHwKizdQlzt35lQRxpvifAVVuIweraIG,lCJkAtXZnpS1EXFgczqz0pVVgprRtA0CmBZPRg6K83ZnclDeJLWo2hLXzn2zdY4p,Shopping,"Loyalty, Catalogue, Private sales",,Calculated,6,2022-11-12T05:24:30
RX38uOXYtLmxUk0OjSwTdWt5z5orlKXu8wyzhK52yj0tfg4FqOLLjCFXAzO2YE4O,BcCrU3inVkKb64a3BFDPEx0xkOjKLJ46hoPdoWPpXyV4BX44zf7DTWIgxqpa8elV,Technology and Internet,Social Media,,Calculated,4,2023-01-25T03:29:21
dLuxWNN33auKre2qPEkfB7Kn2UtF7pWQaV5JfQRpOMMApyWuRntKG1weUh5ZxTff,HlKt4rG7cgxVTM3H1ItN42FYNVpxK78MHEWt7OTs43NxezYLXXjkQxYI3b7plOKC,Technology and Internet,Internet,,Calculated,6,2023-05-03T07:20:00
9uZG5ju8WRd9tcEPJecli1UU8pEE8dRV08CQjo3TQ4udWUICucn9vVkpuvMvWmxu,cLl9X8BDL9QeSffDq2KhNGLFvK6QuJu4Nqaa5J7d2YTM9YWcSTbkdTu7txRTYC97,TV and Radio,Shows,,Calculated,1,2022-11-23T15:31:28
Ti9Jg3EZBIXPwynzoXoGJFpg4ZoCrn21jYwFIan8EMQ43HpdHiJqfwuTDF2cHEMH,F6xUPX3QJ2Xz47sU4gZxuU0rA9MCivRpeEOYL9es4D93uuPBca9shlVE2sZJJxku,TV and Radio,Radio,,Calculated,3,2023-03-10T21:51:45
zuxoQWmihyX7xNIhQZeDZic8uIIT7iQERlidFpwzZNdkCo8diQgQkqZHesyoMGoH,sY3EJ4JqfscDDCjI3Vo4VeCbEohZRJRi0zp9VT8vnKcsIRluf57x883gHSmuirlp,Leisure and Entertainment,Comedy,,Calculated,2,2023-05-07T01:22:13
QJA7XKZOCGfeOK3doGgNYUCr9C83qDFPVi55LuOgqYKDoCQGRGrdnntmyZq3kKuj,J9UanqlaJBglbFs9DBujptLgcDKGLADZPBHJ9ZX0r3Dr3qIvkBXdgawzCawPFtJh,TV and Radio,TV Channels,,Calculated,5,2023-01-22T20:40:35
7NwJdhUtr5chtf4ehqgEY7p7n0KfsCBspmQiszcdk9pphRVg1tdc9gp37hYiMOiX,3Xkg6STMaPLqQ0jXTaN534ouFZB67FuMnffcUwcPiCV9tEniwWUdmJO3cu8ppq0g,Technology and Internet,Technology and IT,,Calculated,7,2023-03-09T23:54:05
y5z5zFcXXDA8CmyOkLrjqmQhCawbo1GVTPRFafKbVfNLixS9q8tV5undAkLY5zt0,rEhtKrE6PhRT78Q0oGphrg3sgEs7SWpYUxKlxBj4l0ViXn24YlYisheAcseYFOVX,Leisure and Entertainment,Bars and Restaurants,,Calculated,7,2023-03-01T22:44:12
VfuNFUvXqkMG7xUDdng3KydVqDa0vpO8GCzH9EYJw0DJB5PWLXd2Z4L9xdQbro1o,xjfOHxH94CJ2hPolBUQWvrVqnrBGgsQvphNRcdtoMca2OCphqelTxZRjuZODDGoZ,Consumption_Behaviour,FIESTA,,Declared,10,2022-11-06T07:58:28
8qByA5kgihC3yZ8HTSJzEioavIVWdJQn58a6Orssl4BE6Tkoa0DIwelRLUKtgoeB,7hUzuUAAYM38zLPBpvdopSFDY4mOi1rci75Fhw00gyiG6YxjEXtHV5aQU7UfUCVC,Consumption_Behaviour,COMIDA,,Declared,10,2023-05-05T18:19:04
bqnpppNVPAkRfYGJ9pDQSTzKhnXMV3ZdpKb1Yv5tTkN007tp0SBpuq0RI28z4iMo,iCbymFvkDtXPd0fPFNFi8hJFhjMdi18pN06YjWSPi8tyDY3DSWB5GiczlfBrMKkl,Consumption_Behaviour,CENA,,Declared,10,2022-10-22T09:31:18
wyi8aouRAYjTbDZN5Fo74jzon3H5GJMk7lKmOZIT0A26TnjrvyTbeTtb0EGHixhO,3s6rz1YbrzHhylQ3cV3r9sUMRMTQH34cvTrDmFRtvtlNe3EJ7lBhssxIcEkgzc7F,Consumption_Behaviour,APERITIVO,,Declared,10,2022-10-20T11:48:32
rotmbcHQBGQPUb15wj3iOA5yuCUM29PqzrK5kftc8TedW3E03cad4iXS93666bl8,Cx0XdlobOe5DKKRS1659y3H9nGJnrd6GMKAGrJgPCZOFTb8WdlgdZcjSqX18waWv,Consumption_Behaviour,FIN_DE_SEMANA,,Declared,10,2022-10-06T05:40:27
aZrm5qoZkD8bqjhO8c8Fg2ZSJeCttmCldzQZJd6WUAm9qVBJQ0b4HlQtHs0oR4J7,y8E8WeVosgwbvYCXKIezCreOpZ9SpinfFYsiTxSJiSjXQe6oGQ8UNRu93gLMo0FE,Music,Music,,Declared,10,2023-01-19T00:28:17
o1LzdvajULIi3SwMnaDZQ6HbhFgTwggjZtZpT7lvHxBFEDvxEAzS5TpUviMK9HGL,x8uV1I0q4W1AVRQRZ3H2ps1yGnprzJ9Jj4u6KuBe80RwlULmrnQr5ztqMNk68lYj,Food,Gastronomy,,Declared,10,2023-04-17T10:54:25
30K03dkWSOvAUfav7gQsbOnwFBje868XnDRouoA4R6mV2YDBQivg6kpJFzjcGroS,2sPuGUxcQzgmQmwx8dOLh0VCfngYFCUvRfGu3ZXVwFTbHA5NB3uPYEI8YCh4HrEZ,ALCOHOLIC_BEER,AMBAR,AMBAR,Declared,10,2022-10-15T19:05:45
Vo5rZ3cONhwi5scmQof882iXZus0B4cmNVOVWmezWV0y6XPzlIoqeDwnaWytQ770,mJICNLnsGO6UEoAFvQmKsYMxN3VUC4xB9xsnuN3Bg46SVtKsmMfgQiwpya4Msin6,ALCOHOLIC_BEER,ESTRELLA_GALICIA,ESTRELLA_GALICIA,Declared,10,2023-04-28T22:19:45
pbN9ROuQIfvv9sKLtDnRzCDA882hyfUaYIziVsleiDiHk6W6Gkx9nPnd8NzmiBzW,z9FW2hP1eS4hovlPiyJypkUhozxvvJs4lSZZnxoUtwKeERSYhaD3elVJThGCBauO,ALCOHOLIC_BEER,SAN_MIGUEL,SAN_MIGUEL,Declared,10,2023-04-01T20:35:03
M5vBx6g5S7VO7CTdGj4sMDplk6cEtz4nVX9NEGcyvw0Ra8vmOIBaHNE4acviDkRZ,SBuoSwvZDYuS7xG7gCFHQQMFsSsnec4s35WqJ27KU3VTUD2j7aior1GZwqLoHEio,Shopping,Shops,MERCADONA,Declared,10,2023-05-08T23:22:04
GPR8ieicKgF2gZjs4Zda8LJcx8nEdSba1mWJ2WwhRCnnMeb8A0Bgf9xyeivRcnUV,zdBIMZP2HojyuhNTgPzPZ4thASU6ndzG5wvSCqLKoRqXJ9UTbmWgLUEPRWSouDqU,Shopping,Shops,EROSKI,Declared,10,2023-02-04T06:11:19
HLvx4t56ShqewTvzUFbjUX1SfrxCg2QZuSIYR0jx3SDKf0WzKdtf9UTqjU0jb0bQ,uGfiK8jFnYfGlfsFyj3lRH195zbVPpNFT4lf073MLhLCRF0tf6eYC91G1kwNZRXk,Alcoholic beverages,Beers,Cruzcampo,Declared,10,2022-11-16T23:04:27
Vr5VPmUWKtt18OAh11rhzicnLdP8UZmJouRhVFTeBW0AVD1Dy1LHqOh075T2noPy,0tXC1f7bst1P8gzvv3NvdY2EANuAOAmzqouJjFEefrk4FzTR0aAaAVrvNCvoVrzu,Sports,Sports,,Calculated,6,2023-04-06T01:52:19
bkccvV3XWZ6T80ljjL2OLH53ecPQ4YQRSrVVvOyrEijdnESb9uQ9odyQ3WZgz1ve,y6NCANbd24Mzrlz6tPl13mocrmpWvcgxoyoEkBJqGMHX186H7IPvCADfsTnotuQb,Sports,Athletes and Sports Personalities,,Calculated,1,2023-03-21T13:48:20
tzuv8ACDd9F0KYrn3D4C7D94KzfIC8pafvtwxuYOOfWzZKcjxVBwfjTSoDdORyIb,yE1jICrFuFn6kyWZ84AmrfAYqwSdGdJiW2g2QQNjRqbXpyY17wMypDLqp1gocXmc,Shopping,Interested in eCommerce,,Calculated,4,2023-05-03T00:49:41
Cc4pxy4pZOg43szYMXyzLi1o4CXwTKGaKsFKfV1BkNMZi0b1I3ycfRBxzFNgMQdD,O1jWJChA8jXpe22JyT1Hx2XcXuufwkKcjuGVuN8s6lxwkHYN0MK8DdHBXa8N36Vk,"Cinema, Theatre and Musicals",Actors,,Calculated,2,2022-11-06T13:47:10
606d9s1QqiKlBUnUdmb53nIfEYcJfrIGRNPRpvokuszJHNhGJZCD4Qba824Ktogd,PvJEpWVFj1OsFS0yuveYR3ArCO3Y9aPiYUTDoINlfFLS5t6ByA9d6BzJwGA4UkIy,"Cinema, Theatre and Musicals",Movies,,Calculated,5,2023-01-13T19:47:10
7O5WWJG0pOfAo1AWO704xnngWKHSbGTZj1L7SuPsrUlbV9Fe9WdJvjqeWeBXwrWw,2ZUFGMnE14UTGoaddBMt8s8Y0DTpJtjkMnZekEd9VzmZMfMiYrJ6Tilh1Hg2rowC,Soft Drinks,Refreshing drinks,,Calculated,4,2022-11-04T01:43:04
lfO4xJDyGPKvwoWpFwp7wVuXGFmNiW6RzUo7AZKhVpSpPGMFkiqZUwAgj3PvhRvl,Noi8CRzKBmE7WY3ss99ISwGLtS2fpL2M7JojVYFRP1RxoIHcRoIgYNU6A7JYhoDL,Women,Communities,,Calculated,5,2023-01-02T23:03:03
Oz8OP30VHdu4ZPLbBQdec1MskfxnOZtY9XIkgPsK2ebYvjNY9PquOgkvicrUNSaD,duXgVIJ2qPriqCIURwkqGaQgadEnAMz0RlwMDKWdBJZRQ5jq6Scl1NVib6zAXqMm,Technology and Internet,Apps and Online Games,,Calculated,2,2023-01-31T08:41:42
mNf4YagIAelNZBZkWpHQutnZVwMYW2KKZSeblMIgkfVOfh94HGDA6LmUTsZ75VR4,FjvoQGHVrrBRZxQFEATLtxG2CD7uqabP6DDzWXtom6zQxc1PC78AMVFpCnqABZBv,Alcoholic beverages,Beer Culture,,Calculated,4,2023-03-28T04:28:49
MtuRj1eiQBBEGq57Pvibywx5zmBtBCw8uaEgFUkLPXeg9FJSvepc0AFzdJ3Kxo5d,HDujM63nsG5bGoASGTRrCqZssly2HtQE9hhXTOL3vhwlzCBcDLxzr3RapWGJIR4F,Alcoholic beverages,Beers,,Calculated,6,2022-10-20T21:20:26
RwQenCUPEQJLddGJ5tchMgVu3irs5eM7WDoEfQ0gkExncuzyLsEaXkYprmLfIisE,LL2db8jzvyuGUAU3Ns0sgYZOOe9Y565d4NbDfXUPVZPLVe7DpwKeiJPUlMpXvn8h,Food,Gastronomy,,Calculated,6,2023-05-13T17:13:55
Fp57FQNWQAogIRmJcskzCCyyWnitf8xhgMoblT38PQmOjDDeuHLNPBxXV7WvE94u,NshgCUymYwKNVqWrxvCEkHm1uhuuLVPqVnWxW8rYEQ8UKqBO51bxWc0jLWEd8Kr7,Food,Cooking and Recipes,,Calculated,7,2023-04-14T17:27:44
S5qWCJYOX46fEXCvOES3GNlXM2OToXyT9o3V46YUxyoG9To9whQ7lf9Aub2dpYa4,iSgDYJvYuDaTl8nE7FRnJDFQotNjQzP8girexhoNQfcoBTa7LXls75tmbJYvaZMT,Food,Gourmet products,,Calculated,6,2023-04-22T14:10:01
5XnMdKKACnOviMdk33aP1JtEDsjN6abb8AMlumsWtVN5mfszNT15H8AskHgJxV6a,lbtEqPZAJIroJD7PHBgolKbeuGuijlc6RVRI2exfaIBSLgj9DI4wFZl9TIyTv4Dr,Food,Snacks and Nuts,,Calculated,6,2023-03-31T10:12:26
vxuauc5s5hB6NemX9t1lUrD9L1xxlnRscTx0iK36KEV5VPezKB2TyNDFzOLxCIHS,kG51dEn9X6ZR0qglNiCjhRhRzAthtBtTEyCwl035IdCM8FqCKrxwuBe6CXlPBJH5,Food,Canned and Ready-Cooked Meals,,Calculated,4,2022-11-09T06:44:25
aGQeGngXa5w9317QLlQSjh9rUiHbJxWsa9uGaVPWewuaOd7JD16CeO37M0tJnMhe,cPoMACqhiHWH8EpgMeIXsFT7mdNZGWDKbjaL8i3MuQYLh35zYsmqvToOWIvfXxVt,Food,Healthy Food,,Calculated,10,2022-12-03T21:24:06
WNfGy8pXUvgKPPy5NsRfBsIpMqtflLegxRECSwYgMSPFaWO6PuAh2n6c991hPHSj,eVZKjiMpIJFWVBRyu0YYVZ161wzCBjd8vyDjt3LaIW7ikphc5JAgV1AHwKiMIUWk,"Health, Hygiene and Wellness",Well being,,Calculated,5,2022-10-14T14:54:32
A4cGUPWj8AwX9udZaPGOrNbL8NUgco9A3TCaNNQRAKFOXzjbsRoTovE4xJsnfugb,xEh7fifPnJdBBDkPyxRKcCBl5XxQTMyPlrRkra4Mr71cgIffYoVHJJQ0YYrVkvTH,Sports,Fitness Lovers,,Calculated,3,2023-01-13T16:48:38
zl0tYye2xaAnzzWckwQMvcWgymUsfqZtDg3ho8fan6ryR6iFL0P95YnuJuvLJOVp,FDKv81OlWuUdm1Id2UatFUARsWJwTY99o4oSE9MjboMUChInQTHMuI9GkZaIc8md,"Health, Hygiene and Wellness",Pharmacy,,Calculated,6,2022-10-26T15:43:41
giHSN11ngaKg5pQBeBF0HnXMvrAuApl93mW3acAOYpwEsSK8kbBod8Bkn7vhHnfU,XhJ48OXCN9zYTDzrw5C3OgJFMER4G3NkQhfmQ5u9gkHwd7n5SbHd5vSdHYTHG8Ck,Home and Housing,Household Shops,,Calculated,6,2023-05-29T04:42:18
rCtELoH3qvUyhuW3vLBqguyUGnjoXuk9fuqLNuUMvLNGA1QkP9OX4AphlIXRe9XF,ZNJ81maRlUNWEJzQH7SPy31T4DOsO03BtVJoIHD3wkTMNA9OMaVtN0A0D4tODCEc,Electronics and IT,Shops,,Calculated,3,2023-04-25T07:31:02
Jg9dmd1PMw7Xm3TpzLbbPENeS9FD0VgBXZOTrFbtz1SIA4DPNeuHwJasLGbVKPLI,gpPN4Kuw589PdkAbh8m4heRbFgt3dV8JVkkic5DN5A2w5v5ZudbexEFLsvb0v5im,Electronics and IT,Shops,,Calculated,4,2023-05-12T12:49:13
1H6DzJna81WZQfpND21AgpbHRkQ6eV3gLPjUs26BOdXWP4DndGzlUzUixddDKb0y,hMGdytUF9yxoLPxUT56SMD6GAw1FJkZS6eFgXiHMf9We6jkya0KYcrehqIuSjMay,Shopping,Shopping Centers and Malls,,Calculated,4,2023-02-04T19:09:28
V4tppvTPqI284oQa9lcmvT2UER5JnHzUq9Tww6pn1wcnsVahZPdQObeDXuYQOLf8,Wr2APWKYA5HtSrcarzuMeRXpwP7WSqGXYqxfYVaZQy3ka9H8XJvx8GTm3ozTihnK,Home and Housing,Household Shops,,Calculated,10,2022-10-07T17:03:49
NgwCtdk4ic7zQYo2drJdG0Djd3YrVBClmL6FZz1R5BbSa2Kc9wv2vRxFMorbdAvo,OoPkiTX5ejNpANNzxVGoOvFRv7FM1Z7bEbfVHKMMfqcKQoW5TKnzDaeHYg4nhp2w,Electronics and IT,Shops,MOVILES,Calculated,6,2022-10-29T00:18:58
YIsn5c2lviu2wbkoIjWdwXq5gHuteslmmBuF16vaLSwmic92oTTmnGcEDxDKwb5V,ebfjVRKAnjwbuRB7hjoQOqjic4zyAZBUYl4RR7WfzNG1yGhTZEDvCivhmJWZbLGc,Electronics and IT,Shops,,Calculated,9,2023-05-26T12:17:56
kQkbj86z5By2dHlI546C1Up8htdUznq5pp4CrKyTAikK4h8w8cjD19GubzsuPkaR,J9NWQLO80UzFnGzbgZjIKJ1alwIUi7OYF5gXLQOMrOxt17lKpDL0HCVxqSHtivO8,Fashion,Brands and Shops,,Calculated,6,2023-04-08T00:17:16
WLBBV0RcxwQQidQF9RPjrfFN9ZMGFYBYoFAERS292PRGqqlamtZiuTvggJ7jqUpY,tkswlDeBPh4Vibqk1Ba1JTGarXUr0vgotRfSWU2dFmLYyERMUOSPUSFcigNRGZg0,Sports,Other,,Declared,10,2022-11-27T23:07:41
VPd3eRn1WwNYZFAnN2bF7tMrsSXTpxl7mQp5u05zzMdwjteFzMYQI8RxB0WDkgDD,bcKQKANzPEia0qIxulPK0BQlMuO3wrd54zDENVgTf4iIGUJiYJ4Z92acEhdUq7a9,Music,Music,,Declared,10,2023-04-07T07:08:31
8m1NH3ahPy2vGTBTrf9Hc6gyJgOtP19lIJoCM6VnoFBFeLJEgPNtBDR7BTGwOyzC,XYhkUYW5H7ZjZkcNSeOycoKdhBMQk1gc6DZPsabeGY8XaJRfGlUx9oMiuPcDKNT3,Arts and Culture,Arts and Culture,,Declared,10,2022-11-17T10:56:42
AIKi96dORPVxVJvEvkSHRS7oolm1MCt2AWK6WhK5G88hnEWtV0paRjRQhAwZqHtl,STHmuCwLNQ87J1SdMAiUd2VpT6Q93WCqcfVSUGFHHP4HqQMwkiXjqe97eTaZFiby,Food,Gastronomy,,Declared,10,2022-11-16T02:12:32
aa8whm3QoFxmo7Yk2RF5bNbj6rpBMrd1690xABGIxgxr5XFMB75se4nZv0P7m4oG,hqFT1sAxvLSm4BlTv9i9IaZydYj9EnwjOg54Dav9HbVK3ygKUkkZ2WMsOxF83G7E,Sports,Other,,Declared,10,2022-12-03T11:28:25
iAy7L7rBjCCRxXmV5tjcAI8X16qdpKND3TLcnl524qCtlsLacDzZssNstJzqEIYD,iSkSOOwzja6t5jW9Gi8UdFGfZpG7xN8da0hIOgV8cVDU0YbctEQeHkSSPSPsmmaK,Music,Music,,Declared,10,2022-10-31T05:51:12
DdWcswWWWw8yVQ1YjjSjG0T8vL0VDJ1GuqIP6smSOwHh6Uv81ALL59S9Tq1LNXro,4hsgZc1SKera1YiEDed1WMoHzc0gAzwQlQd2gHiqYy1k7CVGgZsYi2v9zCZMDu1k,Arts and Culture,Arts and Culture,,Declared,10,2023-05-07T02:34:55
3bsuQfdHUW4Aym2YnkUaoQJLtor01k9wS6m5vPYhPEy5h75r06wyRVnGPZlTrNsD,8gjUeW5p3qTnpEyYxIDJpyZdrcu6JO127WfYFK4qVPdNVXSHgLatlBPwcEWG9WdS,Food,Gastronomy,,Declared,10,2023-03-16T15:59:54
CJma7XYly6m7skKPxxRScx3akY5sHf52Af1CEz7bNgufuaFsQrJ7jt5v3qTPG3Wp,UahNPstESHwbwit1TusNcSavkIqTOg6BzL36kTz5MLwJsBTCRypCuevpQiYvqKSc,Sports,Other,,Declared,10,2023-02-06T04:19:00
NUtzzNQYC0DXZM2RCvAPeLNkVnEbTJ3Dcfb6D70SkBd4Ch7cjuKWcGJZq6sSQJ20,1F60n3qccwawbUpO6rHeNLBkQWMsapZ6we50Ac8cnToaDoEJn31kU3XY7sdRLjVf,Music,Music,,Declared,10,2023-03-27T05:09:37
cl2Vykv3hKzfGlPd9bLNVvSNn3X8w4uvSTiwmCUYhQJASy5p6iqUhdo7x6wECMKE,iz9rcMScfxWRHd0Irl17Gm4q3ad752eu0cj4hCgQlpjOEbUFdE6SELtttrxEtWsX,Arts and Culture,Arts and Culture,,Declared,10,2022-11-12T11:38:11
shUFDxnoEncGhbJCPW9wDpwuOtvrRn2Gqi9mPtQW8OUXxe3ArqGXxwCqUxYKM40H,OwOFxUKIcOGtGCptZ8hFBcz4smu1TkGEM4PwU5wwF9muZ2nZNKraUAMeulul2d1A,Food,Gastronomy,,Declared,10,2022-11-03T20:48:52
P556D55pgXWB2P64A3xbY60n0BmxsfTqjd8u2vlKPy1YCFpoZkzyZoKjCYXce187,JSI3KrdzY4mwkNV071ojPijkC94Jp7rtKKkCDuespOma76F9PK4annNqUQNU6Tcp,Sports,Other,,Declared,10,2023-03-13T22:41:13
iRtlbbD2CL9MjCVmd5CmPkg00EZbV056D2SwL9DBSTuYTmAZYNx4fLLvfj5dyqzE,ZmTiAvZmrtlQRn4xCv5oXVuFsmUEu19WVLXrQ03TzX9Afg4bvvLtX8QENJb75vdH,Music,Music,,Declared,10,2023-05-29T19:21:20
SQtUktyJpTpkzQJTBSuIHR0A5Ah2QNLRLYKKTQR9hpORK2pfuR79IXBF7LceQlWe,uzUQFA8D8wYgsqXLDZ0f0di4BlsY7UmN9FW6M4MlTXhZZ7S4kJhddwoG9prWb2l1,Arts and Culture,Arts and Culture,,Declared,10,2022-10-27T20:45:55
zhe1gpTJjXfnFJNAYUQTjdtCBzWDai89GWjtOfI6F3oDt7cpU4afoZlcgDP7dXNf,E0UlxG3zvJBAVKuxOjTGrHeNcunwRqNZ1b3gS9CFACFdewWIMFkwa2FwMTGc6mae,Food,Gastronomy,,Declared,10,2023-03-10T15:55:28
YU7M3LuOXYxWXv5g6Uej89lflMWOsiVvGO8WM5sO0M3koWvFVqXCOglCndf4Tw2w,vBrRA1DyIurk5YQCn3VNybFH3v6MExXCbbUw62AJqiuB1RVQHIAH3IUGXIdPihm8,Alcoholic beverages,Beers,,Calculated,5,2023-01-05T04:23:26
9dD8MZbIVxR9oah2yEtoZ9MQvQ4gql5ovUx1rp3V6LtoLI9B3j6ncskDuYf0cDSA,JzxDQWhNlLmLUTnc0O817a6e6AEWR2kKfsoBobeMDv0SxuzbqfOLXUrk8mlsQWAk,Food,Gastronomy,,Calculated,6,2023-04-10T18:27:32
JebWJ78ubyhiKTMnwUXm8Fi8G1I8LWoU53OchNdl8VS7AJNq4V4HeiSeIyfrqkCr,eBIcRzx5F4MpbGgJ83vSkXYYOrLPGE9mGGcMHmpxIkkt5LKpr0iWDpn2V6QHZZOx,Food,Cooking and Recipes,,Calculated,8,2022-11-09T01:59:41
twwD2IeHKlbrEN4ir8qPKZqcqv5ZK5AknFgwl9U7Xl3SQz8rJ7DZsCQXzhQ9QyFQ,bAzOT2LYsTqZfNQa9ODPnGknoQEmgyS16WgwzZJt3ZFS9KAqT8bTjXjxuFuxHDdY,Food,Snacks and Nuts,,Calculated,7,2022-12-01T15:26:04
Pgf1Vb47b6JMcDy3ZpPzRxMqduJWvxWCC49jzgWx9oMD3rhaiLTyDDE2sPKI8TfX,QSGWMz8lPJ4UssNa4mIx9yhkKY3jTvAoLEriz4trXqIUFJxa1ipjfDppyiCpQG9Z,Food,Canned and Ready-Cooked Meals,,Calculated,8,2023-02-15T00:01:16
bPKpDCLE8PZBhuifVkASFpCoiSjbFEDwwgP27y7isfpb8fxQNwKxFZfUQj20gesr,WoUegATMLvsJq0oloQ6ZJnfXJVuzkJnIqYgYpOcPvJtbaQIjelnkoIUcWFPY3FCp,Alcoholic beverages,Gin,,Calculated,4,2022-11-25T00:15:03
TTSWFfesbN8ysvyN8qIXDacomljEciDPRji13XQXmITMDfBywJbHie2VDb8gz93N,zj64lurAvlhb4QHJH3CxmJgCDFBYqCOWEA3K2ZCvqyDOX8JMOfm3tnULGX0s86O3,Alcoholic beverages,Spirits,,Calculated,6,2023-01-22T08:42:26
jCjDMgQHJ4anmmOReOKDjm4RVKHpkhjXu0HqRkRE1kglBJwu1f9MQWJinDObyHGl,KsXv8wjuqVvxg8okrW2EwPJgZ2Ht98McwbUKwIUBbVSkKsL29ZRMQb511EnqesRL,Alcoholic beverages,Wine,,Calculated,10,2022-11-18T09:45:13
t66YzUbQOekFHTnLQEgeFP0v9BVveg5O5BgQuUYNBQ2yNQsQA9RUTe95vgVz3s4H,bxSYo36xOiiPKTAHWJouT4lOYAe1nuR7YFhZvr36kC5SyCpGAk6puUZzr55KqNOy,Arts and Culture,Higher Education,,Calculated,4,2023-03-17T04:51:00
eVH5aowJV4O7lFfMJp83jMQLFv1MzzSpRdWo7tSrMBJb261hHTHenJD1HE2NvwCJ,3r3yvnK63zVFhsdJ9VJiouAqEsWVbNdXa39Ss8y3r7EXcOEJMJqqbum9slBCdGSO,Music,Bands and Musicians,,Calculated,5,2023-02-03T15:24:25
ugYtL85PtR0wGEyfC0jljB3QCojKomYueLIgNqyltan1SQ04nC1K3YK6kU7pvJZE,FI21g3j4zfhvnJ77r1BwZOl7rWoXlisCoLZmgZV7Y4nCuoXwI9PHrAQgv7TOYGcr,Media,Newspapers,DIARIOS,Calculated,5,2023-03-26T09:17:56
xE5xRyIMZvsLO2a25cVl9UQi4m5FGr0e0EjBt7jy0tC2xIdhDP1yWDCg0P86kDrd,3hTAjbjGq1EssTB4oqHjyAXJPh7LdHMoJlRhlwoyXxjXB5B1EN3ItqfZBT4cyPSt,Media,Magazines,,Calculated,6,2023-05-10T22:44:38
iH12GIWyhct6LH84oLQQYwrU2Zyrvjo9MXznei6BFw4Ny458ROBc8bLIVjU11fZa,g4k6f1Y7ci3FrAYx6jH5uguVzI9Uogx9KrpoJzpRu9l0Wh7hWuTjX8L8Z08MoXAT,"Health, Hygiene and Wellness",Sun Protection,,Calculated,4,2022-12-30T04:02:21
dNZtskBG0Xl60XbB5AHGyan1pHbgon9wN0E9HVFmhJJKAD6APFtT8cV66mn66wzu,LDjX9GcDNkgCi0qJW2cEzY8nuIH1psYO0nZgDD7iq4EVO649CUmmRQYOu0TTdYua,"Health, Hygiene and Wellness",Well being,,Calculated,7,2022-11-03T15:02:42
B4z9yXvYe1T2NkQgAbPwM34FjqOG4thyf7MAYQk5MoW6P4rCvEhvnfXAWCT2lW0l,PxQp2jgX3IVLkjARjEmN53VdrSZuJsWGHIIvEf1a093UB0dXaH7A9pz5qq7sOxYD,Sports,Fitness Lovers,,Calculated,3,2023-03-30T17:53:52
85Vl6ytSNlSNGnKGcadS1WqEQ3Dd4sb3PximM6WvWjynfLYNJQGWfgNVOkFVVIHU,4td0aCHtSgsETRB6ln4IKlePs2rPd5p87yu6ChD77iMhOfXVNeDx8p0PSqvO3w4q,Food,Vegans,,Calculated,4,2023-03-21T06:24:42
BXqJLIgd9QtL58CsCJsdajOnpNmw4VkRmqMyTesnzAN8ZOoIKdl21SRlf65w3KUe,MxyMOnDEGMoPDEBEKzMdL2Pv35XYTFpeDNu104o7XmI9DebiacOScYEh6erqkObV,Food,Healthy Food,,Calculated,4,2022-10-17T07:47:11
mowP3cpmDENtsN2zz6D5BpmUuVU78vqpwLjqOvXZ801WJSnCLYJQkbOFJ6mFbJ56,kGeYVBhyfLcxO4z5L7UzCi6L7Db2eBaLZqLJ2T0QtN9rTj6zlgTM2KGf1Si4IM1k,"Health, Hygiene and Wellness",Pharmacy,,Calculated,7,2023-03-22T05:38:18
